RecordNumber,SourceName,TaskCategory,EventCode,EventType,cluster
10454,Microsoft-Windows-Winlogon,23,6005,3,0
10453,Microsoft-Windows-Search,18,1003,4,1
10436,Microsoft-Windows-WMI,23,63,3,0
10435,Microsoft-Windows-WMI,23,63,3,0
10434,Microsoft-Windows-WMI,23,63,3,0
10433,Microsoft-Windows-WMI,23,63,3,0
10432,Microsoft-Windows-WMI,23,63,3,0
10431,Microsoft-Windows-WMI,23,63,3,0
10430,Microsoft-Windows-Security-SPP,23,8198,2,0
10429,Microsoft-Windows-WMI,23,63,3,0
10428,Microsoft-Windows-WMI,23,63,3,0
10423,Microsoft-Windows-Security-SPP,23,8233,3,0
10064,NVNetworkService,14,0,4,1
44015,Microsoft-Windows-DNS Client Events,13,1014,3,0
44003,Microsoft-Windows-FilterManager,23,4,3,0
44002,Microsoft-Windows-FilterManager,23,4,3,0
44001,Microsoft-Windows-FilterManager,23,4,3,0
44000,Microsoft-Windows-DistributedCOM,23,10016,2,0
43977,Microsoft-Windows-FilterManager,23,4,3,0
43973,Microsoft-Windows-DNS Client Events,13,1014,3,0
43965,Microsoft-Windows-DistributedCOM,23,10016,2,0
43956,Microsoft-Windows-Eventlog,19,30,2,0
43948,Microsoft-Windows-Service Control Manager,23,7000,2,0
43947,Microsoft-Windows-Service Control Manager,23,7009,2,0
43946,Microsoft-Windows-TaskScheduler,21,414,3,0
43945,Microsoft-Windows-TaskScheduler,21,414,3,0
43944,Microsoft-Windows-TaskScheduler,21,414,3,0
43942,Microsoft-Windows-TaskScheduler,21,414,3,0
43919,Microsoft-Windows-Kernel-PnP,24,219,3,0
65754,Microsoft Windows security auditing.,2,4907,0,0
65389,Microsoft Windows security auditing.,2,4907,0,0
65388,Microsoft Windows security auditing.,2,4907,0,0
65387,Microsoft Windows security auditing.,2,4907,0,0
65386,Microsoft Windows security auditing.,2,4907,0,0
10054,NVNetworkService,14,0,4,1
10049,Microsoft-Windows-Security-SPP,23,8198,2,0
10046,Microsoft-Windows-Security-SPP,23,8233,3,0
10044,Microsoft-Windows-Security-SPP,23,8198,2,0
10040,Microsoft-Windows-Security-SPP,23,8233,3,0
63848,Microsoft Windows security auditing.,2,4907,0,0
63847,Microsoft Windows security auditing.,2,4907,0,0
63501,Microsoft Windows security auditing.,2,4907,0,0
62555,Microsoft Windows security auditing.,2,4907,0,0
62554,Microsoft Windows security auditing.,2,4907,0,0
61693,Microsoft Windows security auditing.,2,4907,0,0
10034,igfxCUIService2.0.0.0,14,0,4,1
10033,igfxCUIService2.0.0.0,14,0,4,1
43892,Microsoft-Windows-DistributedCOM,23,10010,2,0
43891,Microsoft-Windows-DistributedCOM,23,10016,2,0
10030,Microsoft-Windows-Apps,0,5973,2,0
10029,Windows Error Reporting,23,1001,4,0
10028,Application Error,1,1000,2,0
43884,Microsoft-Windows-DNS Client Events,13,1014,3,0
43880,Microsoft-Windows-DistributedCOM,23,10016,2,0
60396,Microsoft Windows security auditing.,2,4907,0,0
60395,Microsoft Windows security auditing.,2,4907,0,0
59904,Microsoft Windows security auditing.,2,4907,0,0
59903,Microsoft Windows security auditing.,2,4907,0,0
59874,Microsoft Windows security auditing.,2,4907,0,0
59873,Microsoft Windows security auditing.,2,4907,0,0
58837,Microsoft Windows security auditing.,2,4907,0,0
58407,Microsoft Windows security auditing.,2,4907,0,0
58170,Microsoft Windows security auditing.,2,4907,0,0
58156,Microsoft Windows security auditing.,2,4907,0,0
58109,Microsoft Windows security auditing.,2,4907,0,0
57072,Microsoft Windows security auditing.,2,4907,0,0
56868,Microsoft Windows security auditing.,2,4907,0,0
56677,Microsoft Windows security auditing.,2,4907,0,0
54814,Microsoft Windows security auditing.,2,4907,0,0
54813,Microsoft Windows security auditing.,2,4907,0,0
54812,Microsoft Windows security auditing.,2,4907,0,0
54575,Microsoft Windows security auditing.,2,4907,0,0
54573,Microsoft Windows security auditing.,2,4907,0,0
54572,Microsoft Windows security auditing.,2,4907,0,0
54571,Microsoft Windows security auditing.,2,4907,0,0
53906,Microsoft Windows security auditing.,2,4907,0,0
53541,Microsoft Windows security auditing.,2,4907,0,0
53540,Microsoft Windows security auditing.,2,4907,0,0
53539,Microsoft Windows security auditing.,2,4907,0,0
53538,Microsoft Windows security auditing.,2,4907,0,0
53049,Microsoft Windows security auditing.,2,4907,0,0
52822,Microsoft Windows security auditing.,2,4907,0,0
10021,Application Hang,11,1002,2,0
10020,Windows Error Reporting,23,1001,4,0
43816,Microsoft-Windows-DNS Client Events,13,1014,3,0
9999,Windows Error Reporting,23,1001,4,0
52325,Microsoft Windows security auditing.,2,4907,0,0
51569,Microsoft Windows security auditing.,2,4907,0,0
51566,Microsoft Windows security auditing.,2,4907,0,0
51522,Microsoft Windows security auditing.,2,4907,0,0
50780,Microsoft Windows security auditing.,2,4907,0,0
50215,Microsoft Windows security auditing.,2,4907,0,0
49751,Microsoft Windows security auditing.,2,4907,0,0
48893,Microsoft Windows security auditing.,2,4907,0,0
47466,Microsoft Windows security auditing.,2,4907,0,0
47465,Microsoft Windows security auditing.,2,4907,0,0
47078,Microsoft Windows security auditing.,2,4907,0,0
46841,Microsoft Windows security auditing.,2,4907,0,0
46834,Microsoft Windows security auditing.,2,4907,0,0
46831,Microsoft Windows security auditing.,2,4907,0,0
46830,Microsoft Windows security auditing.,2,4907,0,0
46829,Microsoft Windows security auditing.,2,4907,0,0
46826,Microsoft Windows security auditing.,2,4907,0,0
46219,Microsoft Windows security auditing.,2,4907,0,0
45389,Microsoft Windows security auditing.,2,4907,0,0
45388,Microsoft Windows security auditing.,2,4907,0,0
9996,ESENT,10,636,3,0
9995,ESENT,10,640,3,0
9994,Microsoft-Windows-Security-SPP,23,8198,2,0
9990,Windows Error Reporting,23,1001,4,0
9988,Microsoft-Windows-Security-SPP,23,8233,3,0
9976,Microsoft-Windows-Security-SPP,23,8198,2,0
9972,Microsoft-Windows-Security-SPP,23,8233,3,0
9963,igfxCUIService2.0.0.0,14,0,4,1
9962,igfxCUIService2.0.0.0,14,0,4,1
9960,igfxCUIService2.0.0.0,14,0,4,1
9959,igfxCUIService2.0.0.0,14,0,4,1
9955,igfxCUIService2.0.0.0,14,0,4,1
9954,igfxCUIService2.0.0.0,14,0,4,1
9952,iPod Service,14,0,4,1
9951,Microsoft-Windows-Security-SPP,23,8198,2,0
9947,Microsoft-Windows-Security-SPP,23,8233,3,0
9940,igfxCUIService2.0.0.0,14,0,4,1
9939,igfxCUIService2.0.0.0,14,0,4,1
9938,igfxCUIService2.0.0.0,14,0,4,1
9937,igfxCUIService2.0.0.0,14,0,4,1
9934,Microsoft-Windows-Winlogon,23,6006,3,0
9932,Microsoft-Windows-Winlogon,23,6005,3,0
9931,Microsoft-Windows-Search,18,1003,4,1
9912,Microsoft-Windows-Security-SPP,23,8198,2,0
44469,Microsoft Windows security auditing.,2,4907,0,0
44454,Microsoft Windows security auditing.,2,4907,0,0
44453,Microsoft Windows security auditing.,2,4907,0,0
44437,Microsoft Windows security auditing.,2,4907,0,0
9606,Microsoft-Windows-WMI,23,63,3,0
9605,Microsoft-Windows-WMI,23,63,3,0
9604,Microsoft-Windows-WMI,23,63,3,0
9603,Microsoft-Windows-WMI,23,63,3,0
9602,Microsoft-Windows-WMI,23,63,3,0
9601,Microsoft-Windows-WMI,23,63,3,0
9600,Microsoft-Windows-WMI,23,63,3,0
9599,Microsoft-Windows-WMI,23,63,3,0
44311,Microsoft Windows security auditing.,2,4907,0,0
43770,Microsoft-Windows-DistributedCOM,23,10016,2,0
43755,Microsoft-Windows-DistributedCOM,23,10016,2,0
43749,Microsoft-Windows-DistributedCOM,23,10016,2,0
43741,Microsoft-Windows-FilterManager,23,4,3,0
43720,Microsoft Windows security auditing.,2,4907,0,0
43719,Microsoft Windows security auditing.,2,4907,0,0
43611,Microsoft Windows security auditing.,2,4907,0,0
43610,Microsoft Windows security auditing.,2,4907,0,0
43044,Microsoft Windows security auditing.,2,4907,0,0
43005,Microsoft Windows security auditing.,2,4907,0,0
42860,Microsoft Windows security auditing.,2,4907,0,0
42849,Microsoft Windows security auditing.,2,4907,0,0
42832,Microsoft Windows security auditing.,2,4907,0,0
42791,Microsoft Windows security auditing.,2,4907,0,0
42787,Microsoft Windows security auditing.,2,4907,0,0
42691,Microsoft Windows security auditing.,2,4907,0,0
9597,NVNetworkService,14,0,4,1
9587,NVNetworkService,14,0,4,1
9585,NVNetworkService,14,0,4,1
9579,igfxCUIService2.0.0.0,14,0,4,1
9578,igfxCUIService2.0.0.0,14,0,4,1
9569,iPod Service,14,0,4,1
9568,Microsoft-Windows-Security-SPP,23,8198,2,0
9566,Microsoft-Windows-Security-SPP,23,8233,3,0
9559,igfxCUIService2.0.0.0,14,0,4,1
9558,igfxCUIService2.0.0.0,14,0,4,1
9557,igfxCUIService2.0.0.0,14,0,4,1
9556,igfxCUIService2.0.0.0,14,0,4,1
9553,Microsoft-Windows-Winlogon,23,6006,3,0
9551,Microsoft-Windows-Winlogon,23,6005,3,0
9548,Microsoft-Windows-Search,18,1003,4,1
9529,Microsoft-Windows-Security-SPP,23,8198,2,0
43709,Microsoft-Windows-Kernel-PnP,24,219,3,0
43681,Microsoft-Windows-DistributedCOM,23,10016,2,0
43675,Microsoft-Windows-DistributedCOM,23,10016,2,0
43672,Microsoft-Windows-FilterManager,23,4,3,0
43639,Microsoft-Windows-Kernel-PnP,24,219,3,0
43609,Microsoft-Windows-DistributedCOM,23,10010,2,0
43608,Microsoft-Windows-DistributedCOM,23,10016,2,0
43605,Microsoft-Windows-WindowsUpdateClient,26,20,2,0
9223,Microsoft-Windows-WMI,23,63,3,0
9222,Microsoft-Windows-WMI,23,63,3,0
9221,Microsoft-Windows-WMI,23,63,3,0
41809,Microsoft Windows security auditing.,2,4907,0,0
41808,Microsoft Windows security auditing.,2,4907,0,0
41087,Microsoft Windows security auditing.,2,4907,0,0
40491,Microsoft Windows security auditing.,2,4907,0,0
39307,Microsoft Windows security auditing.,2,4907,0,0
38644,Microsoft Windows security auditing.,2,4907,0,0
37918,Microsoft Windows security auditing.,2,4907,0,0
37911,Microsoft Windows security auditing.,2,4907,0,0
37900,Microsoft Windows security auditing.,2,4907,0,0
37899,Microsoft Windows security auditing.,2,4907,0,0
37833,Microsoft Windows security auditing.,2,4907,0,0
37832,Microsoft Windows security auditing.,2,4907,0,0
37789,Microsoft Windows security auditing.,2,4907,0,0
37779,Microsoft Windows security auditing.,2,4907,0,0
37778,Microsoft Windows security auditing.,2,4907,0,0
37777,Microsoft Windows security auditing.,2,4907,0,0
37696,Microsoft Windows security auditing.,2,4907,0,0
37332,Microsoft Windows security auditing.,2,4907,0,0
37329,Microsoft Windows security auditing.,2,4907,0,0
37324,Microsoft Windows security auditing.,2,4907,0,0
37309,Microsoft Windows security auditing.,2,4907,0,0
37308,Microsoft Windows security auditing.,2,4907,0,0
37307,Microsoft Windows security auditing.,2,4907,0,0
37306,Microsoft Windows security auditing.,2,4907,0,0
37305,Microsoft Windows security auditing.,2,4907,0,0
37304,Microsoft Windows security auditing.,2,4907,0,0
37303,Microsoft Windows security auditing.,2,4907,0,0
37302,Microsoft Windows security auditing.,2,4907,0,0
37301,Microsoft Windows security auditing.,2,4907,0,0
37300,Microsoft Windows security auditing.,2,4907,0,0
37299,Microsoft Windows security auditing.,2,4907,0,0
37298,Microsoft Windows security auditing.,2,4907,0,0
37297,Microsoft Windows security auditing.,2,4907,0,0
37296,Microsoft Windows security auditing.,2,4907,0,0
37295,Microsoft Windows security auditing.,2,4907,0,0
37294,Microsoft Windows security auditing.,2,4907,0,0
37293,Microsoft Windows security auditing.,2,4907,0,0
37292,Microsoft Windows security auditing.,2,4907,0,0
37291,Microsoft Windows security auditing.,2,4907,0,0
37290,Microsoft Windows security auditing.,2,4907,0,0
37273,Microsoft Windows security auditing.,2,4907,0,0
37241,Microsoft Windows security auditing.,2,4907,0,0
37239,Microsoft Windows security auditing.,2,4907,0,0
37238,Microsoft Windows security auditing.,2,4907,0,0
37223,Microsoft Windows security auditing.,2,4907,0,0
37222,Microsoft Windows security auditing.,2,4907,0,0
37215,Microsoft Windows security auditing.,2,4907,0,0
37214,Microsoft Windows security auditing.,2,4907,0,0
37188,Microsoft Windows security auditing.,2,4907,0,0
37187,Microsoft Windows security auditing.,2,4907,0,0
37182,Microsoft Windows security auditing.,2,4907,0,0
37172,Microsoft Windows security auditing.,2,4907,0,0
37171,Microsoft Windows security auditing.,2,4907,0,0
9104,Bonjour Service,23,100,2,0
9103,Bonjour Service,23,100,2,0
9102,Bonjour Service,23,100,2,0
9098,igfxCUIService2.0.0.0,14,0,4,1
9097,igfxCUIService2.0.0.0,14,0,4,1
43562,Microsoft-Windows-DistributedCOM,23,10010,2,0
9096,Microsoft-Windows-Apps,0,5973,2,0
43561,Microsoft-Windows-DistributedCOM,23,10016,2,0
35365,Microsoft Windows security auditing.,2,4907,0,0
35364,Microsoft Windows security auditing.,2,4907,0,0
34842,Microsoft Windows security auditing.,2,4907,0,0
34841,Microsoft Windows security auditing.,2,4907,0,0
34840,Microsoft Windows security auditing.,2,4907,0,0
34839,Microsoft Windows security auditing.,2,4907,0,0
34838,Microsoft Windows security auditing.,2,4907,0,0
34837,Microsoft Windows security auditing.,2,4907,0,0
32234,Microsoft Windows security auditing.,2,4907,0,0
32233,Microsoft Windows security auditing.,2,4907,0,0
32049,Microsoft Windows security auditing.,2,4907,0,0
32048,Microsoft Windows security auditing.,2,4907,0,0
31124,Microsoft Windows security auditing.,2,4907,0,0
31049,Microsoft Windows security auditing.,2,4907,0,0
31048,Microsoft Windows security auditing.,2,4907,0,0
31047,Microsoft Windows security auditing.,2,4907,0,0
31046,Microsoft Windows security auditing.,2,4907,0,0
30032,Microsoft Windows security auditing.,2,4907,0,0
30031,Microsoft Windows security auditing.,2,4907,0,0
29542,Microsoft Windows security auditing.,2,4907,0,0
29541,Microsoft Windows security auditing.,2,4907,0,0
29512,Microsoft Windows security auditing.,2,4907,0,0
29511,Microsoft Windows security auditing.,2,4907,0,0
28475,Microsoft Windows security auditing.,2,4907,0,0
28045,Microsoft Windows security auditing.,2,4907,0,0
27808,Microsoft Windows security auditing.,2,4907,0,0
27794,Microsoft Windows security auditing.,2,4907,0,0
27747,Microsoft Windows security auditing.,2,4907,0,0
26710,Microsoft Windows security auditing.,2,4907,0,0
26506,Microsoft Windows security auditing.,2,4907,0,0
26315,Microsoft Windows security auditing.,2,4907,0,0
24454,Microsoft Windows security auditing.,2,4907,0,0
24453,Microsoft Windows security auditing.,2,4907,0,0
24452,Microsoft Windows security auditing.,2,4907,0,0
24215,Microsoft Windows security auditing.,2,4907,0,0
24213,Microsoft Windows security auditing.,2,4907,0,0
24212,Microsoft Windows security auditing.,2,4907,0,0
24211,Microsoft Windows security auditing.,2,4907,0,0
23546,Microsoft Windows security auditing.,2,4907,0,0
23181,Microsoft Windows security auditing.,2,4907,0,0
23180,Microsoft Windows security auditing.,2,4907,0,0
23179,Microsoft Windows security auditing.,2,4907,0,0
23178,Microsoft Windows security auditing.,2,4907,0,0
9092,Windows Error Reporting,23,1001,4,0
22687,Microsoft Windows security auditing.,2,4907,0,0
22460,Microsoft Windows security auditing.,2,4907,0,0
9085,Windows Error Reporting,23,1001,4,0
9078,Microsoft-Windows-COMRuntime,23,10031,2,0
43455,Microsoft-Windows-DNS Client Events,13,1014,3,0
9044,Microsoft-Windows-Security-SPP,23,8198,2,0
9039,Microsoft-Windows-Security-SPP,23,8233,3,0
43452,Microsoft-Windows-DNS Client Events,13,1014,3,0
43451,Microsoft-Windows-DNS Client Events,13,1014,3,0
9032,MsiInstaller,23,1033,4,0
9025,MsiInstaller,23,1033,4,0
43448,Microsoft-Windows-FilterManager,23,4,3,0
43447,Microsoft-Windows-FilterManager,23,4,3,0
43444,Microsoft-Windows-FilterManager,23,4,3,0
9015,Microsoft-Windows-CAPI2,23,513,2,0
9011,Microsoft-Windows-Security-SPP,23,8198,2,0
9006,Microsoft-Windows-Security-SPP,23,8233,3,0
43441,Microsoft-Windows-DNS Client Events,13,1014,3,0
43439,Microsoft-Windows-DNS Client Events,13,1014,3,0
43436,Microsoft-Windows-DNS Client Events,13,1014,3,0
8997,Microsoft-Windows-Security-SPP,23,8198,2,0
8992,Microsoft-Windows-Security-SPP,23,8233,3,0
43435,Microsoft-Windows-DNS Client Events,13,1014,3,0
43434,Microsoft-Windows-WLAN-AutoConfig,23,4003,2,0
43433,Microsoft-Windows-WLAN-AutoConfig,23,4003,2,0
43432,Microsoft-Windows-WLAN-AutoConfig,23,4003,2,0
8982,Microsoft-Windows-COMRuntime,23,10031,2,0
43416,Microsoft-Windows-Service Control Manager,23,7023,2,0
43415,Microsoft-Windows-Service Control Manager,23,7023,2,0
43414,Microsoft-Windows-Service Control Manager,23,7023,2,0
43413,Microsoft-Windows-Service Control Manager,23,7023,2,0
8962,MsiInstaller,23,1033,4,0
8949,Windows Error Reporting,23,1001,4,0
8948,Windows Error Reporting,23,1001,4,0
8947,Windows Error Reporting,23,1001,4,0
8946,Windows Error Reporting,23,1001,4,0
8930,Microsoft-Windows-Security-SPP,23,8198,2,0
43409,Microsoft-Windows-DNS Client Events,13,1014,3,0
8925,Microsoft-Windows-Security-SPP,23,8233,3,0
43408,Microsoft-Windows-DistributedCOM,23,10016,2,0
43407,Microsoft-Windows-DistributedCOM,23,10016,2,0
43406,Microsoft-Windows-DistributedCOM,23,10016,2,0
8918,igfxCUIService2.0.0.0,14,0,4,1
8917,igfxCUIService2.0.0.0,14,0,4,1
8915,igfxCUIService2.0.0.0,14,0,4,1
8914,igfxCUIService2.0.0.0,14,0,4,1
8910,igfxCUIService2.0.0.0,14,0,4,1
8909,igfxCUIService2.0.0.0,14,0,4,1
43390,Microsoft-Windows-DistributedCOM,23,10016,2,0
8904,Windows Error Reporting,23,1001,4,0
8897,Microsoft-Windows-Perflib,23,1008,2,0
8893,ESENT,16,508,3,0
43325,Microsoft-Windows-DNS Client Events,13,1014,3,0
8889,Microsoft-Windows-Security-SPP,23,8198,2,0
8886,Microsoft-Windows-Security-SPP,23,8198,2,0
8881,Microsoft-Windows-Security-SPP,23,8233,3,0
8877,Microsoft-Windows-Security-SPP,23,8233,3,0
8856,igfxCUIService2.0.0.0,14,0,4,1
8855,igfxCUIService2.0.0.0,14,0,4,1
43307,Microsoft-Windows-DistributedCOM,23,10016,2,0
43289,Microsoft-Windows-DistributedCOM,23,10016,2,0
43288,Microsoft-Windows-DistributedCOM,23,10016,2,0
43287,Microsoft-Windows-DistributedCOM,23,10016,2,0
43279,Microsoft-Windows-DistributedCOM,23,10016,2,0
43220,Microsoft-Windows-FilterManager,23,4,3,0
43215,Microsoft-Windows-DNS Client Events,13,1014,3,0
8828,iPod Service,14,0,4,1
8824,Microsoft-Windows-Search,18,1003,4,1
8820,Microsoft-Windows-COMRuntime,23,10031,2,0
8817,Microsoft-Windows-Security-SPP,23,8198,2,0
8813,Microsoft-Windows-Security-SPP,23,8233,3,0
43214,Microsoft-Windows-DistributedCOM,23,10016,2,0
8810,igfxCUIService2.0.0.0,14,0,4,1
8809,igfxCUIService2.0.0.0,14,0,4,1
8807,igfxCUIService2.0.0.0,14,0,4,1
8806,igfxCUIService2.0.0.0,14,0,4,1
8804,Microsoft-Windows-Security-SPP,23,8198,2,0
43211,Microsoft-Windows-FilterManager,23,4,3,0
8801,Microsoft-Windows-Security-SPP,23,8233,3,0
43178,Microsoft-Windows-Kernel-PnP,24,219,3,0
8788,NVNetworkService,14,0,4,1
8778,NVNetworkService,14,0,4,1
8777,LMS,17,2000,4,1
8776,Bonjour Service,14,100,4,1
43150,Microsoft-Windows-Service Control Manager,23,7023,2,0
8771,igfxCUIService2.0.0.0,14,0,4,1
8770,igfxCUIService2.0.0.0,14,0,4,1
43148,Microsoft-Windows-DistributedCOM,23,10016,2,0
43147,Microsoft-Windows-DNS Client Events,13,1014,3,0
8766,Microsoft-Windows-Security-SPP,23,8198,2,0
8761,Microsoft-Windows-Security-SPP,23,8233,3,0
43138,Microsoft-Windows-DistributedCOM,23,10016,2,0
8758,Microsoft-Windows-Security-SPP,23,8198,2,0
8751,Microsoft-Windows-Security-SPP,23,8198,2,0
8746,Microsoft-Windows-Security-SPP,23,8233,3,0
43131,Microsoft-Windows-WindowsUpdateClient,26,20,2,0
8734,Windows Error Reporting,23,1001,4,0
8733,Windows Error Reporting,23,1001,4,0
8732,Windows Error Reporting,23,1001,4,0
43128,Microsoft-Windows-Service Control Manager,23,7023,2,0
8711,MsiInstaller,23,1033,4,0
43127,Microsoft-Windows-Service Control Manager,23,7023,2,0
43126,Microsoft-Windows-Service Control Manager,23,7023,2,0
43125,Microsoft-Windows-Service Control Manager,23,7023,2,0
21685,Microsoft Windows security auditing.,20,5038,0,0
21684,Microsoft Windows security auditing.,20,5038,0,0
8704,Application Hang,11,1002,2,0
8703,Windows Error Reporting,23,1001,4,0
8702,Windows Error Reporting,23,1001,4,0
8689,Windows Error Reporting,23,1001,4,0
8688,Windows Error Reporting,23,1001,4,0
43110,Microsoft-Windows-WindowsUpdateClient,26,20,2,0
8687,Windows Error Reporting,23,1001,4,0
43109,Microsoft-Windows-WindowsUpdateClient,26,20,2,0
43107,Microsoft-Windows-Service Control Manager,23,7023,2,0
43106,Microsoft-Windows-Service Control Manager,23,7023,2,0
43105,Microsoft-Windows-Service Control Manager,23,7023,2,0
8686,Windows Error Reporting,23,1001,4,0
8684,MsiInstaller,23,1033,4,0
43104,Microsoft-Windows-Service Control Manager,23,7023,2,0
43103,Microsoft-Windows-Service Control Manager,23,7023,2,0
43102,Microsoft-Windows-Service Control Manager,23,7023,2,0
43101,Microsoft-Windows-Service Control Manager,23,7023,2,0
43100,Microsoft-Windows-Service Control Manager,23,7023,2,0
43099,Microsoft-Windows-Service Control Manager,23,7023,2,0
43098,Microsoft-Windows-Service Control Manager,23,7023,2,0
43092,Microsoft-Windows-Service Control Manager,23,7034,2,0
8676,Windows Error Reporting,23,1001,4,0
8675,Application Error,1,1000,2,0
43071,Microsoft-Windows-WindowsUpdateClient,26,20,2,0
8664,Windows Error Reporting,23,1001,4,0
8663,Windows Error Reporting,23,1001,4,0
8656,Windows Error Reporting,23,1001,4,0
43037,Microsoft-Windows-Service Control Manager,23,7023,2,0
43036,Microsoft-Windows-Service Control Manager,23,7023,2,0
43035,Microsoft-Windows-Service Control Manager,23,7023,2,0
43034,Microsoft-Windows-Service Control Manager,23,7023,2,0
